user,login_count,after_hours_logins,weekend_logins,unique_computers,device_activity,usb_connections,after_hours_usb,weekend_usb,usb_unique_computers,file_activity,after_hours_files,weekend_files,email_count,after_hours_emails,weekend_emails,attachment_count,web_activity,after_hours_web,weekend_web,O,C,E,A,N
MHA0798,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030,0.0,0.0,0,32870,0.0,0.0,11,27,17,22,40
MHG0244,346,170.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977,46.0,0.0,0,32870,307.0,0.0,42,46,21,15,22
MHG0733,346,154.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4973,74.0,0.0,0,56052,413.0,0.0,43,30,24,42,29
MHH0180,485,274.0,65.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805,96.0,110.0,181,7398,1125.0,999.0,19,41,35,10,29
MIB0904,626,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014,43.0,0.0,671,10034,455.0,0.0,22,21,34,38,25
MIC0726,346,167.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039,38.0,0.0,1681,56052,577.0,0.0,32,41,43,17,23
MIL0255,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036,152.0,0.0,1118,32870,1540.0,0.0,38,16,39,21,27
MIM0712,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,15.0,0.0,275,3460,209.0,0.0,16,15,39,23,22
MJB0588,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,33.0,0.0,82,3460,316.0,0.0,39,24,15,47,38
MJM0510,728,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005,0.0,0.0,755,10034,0.0,0.0,32,33,22,18,39
MJS0890,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022,58.0,0.0,740,10034,464.0,0.0,10,26,16,11,29
MKG0711,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,28.0,0.0,0,3460,175.0,0.0,17,26,43,32,38
MKL0941,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973,371.0,0.0,0,32870,3587.0,0.0,16,26,20,38,30
MKP0861,620,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983,337.0,0.0,3538,56052,2559.0,0.0,36,42,39,34,29
MKS0204,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3682,357.0,0.0,696,37368,3732.0,0.0,21,30,21,16,31
MKW0441,649,168.0,1.0,8,1393.0,700.0,6.0,0.0,1.0,421.0,0.0,0.0,1011,11.0,0.0,764,9342,89.0,0.0,15,25,45,20,34
MLD0755,610,156.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065,60.0,0.0,4025,56052,521.0,0.0,24,18,19,43,37
MLG0475,346,155.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,7.0,0.0,195,3460,84.0,0.0,45,16,18,19,25
MLL0598,346,0.0,0.0,1,5545.0,2779.0,71.0,0.0,1.0,353.0,14.0,0.0,335,26.0,0.0,86,3450,324.0,0.0,44,17,23,49,29
MLM0950,840,450.0,153.0,3,1694.0,850.0,100.0,160.0,1.0,2752.0,215.0,502.0,404,44.0,72.0,297,4210,598.0,750.0,24,20,29,23,36
MLP0668,346,164.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034,35.0,0.0,2504,32870,316.0,0.0,40,17,16,43,33
MMB0488,310,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439,0.0,0.0,1538,50220,0.0,0.0,21,18,16,24,27
MMG0943,465,407.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999,314.0,0.0,2382,32775,3686.0,0.0,23,27,28,34,26
MNC0717,715,358.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,20.0,0.0,243,3460,210.0,0.0,30,37,22,22,34
MNR0829,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,47.0,0.0,135,3460,700.0,0.0,41,33,40,15,23
MNS0224,1413,1247.0,0.0,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688,362.0,0.0,1432,39304,3429.0,0.0,46,21,22,45,30
MOH0273,401,401.0,53.0,1,6295.0,3155.0,278.0,426.0,1.0,9306.0,748.0,1210.0,3463,381.0,462.0,654,38095,3796.0,5035.0,39,40,47,50,26
MOP0763,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995,0.0,0.0,0,10034,0.0,0.0,43,41,22,20,33
MOS0047,895,657.0,0.0,416,1774.0,888.0,480.0,0.0,391.0,1593.0,1099.0,0.0,1892,176.0,0.0,1532,20118,1911.0,0.0,49,39,24,34,23
MPM0220,1085,814.0,1.0,456,4978.0,2494.0,731.0,0.0,440.0,6689.0,1696.0,0.0,2307,201.0,0.0,530,24551,2730.0,0.0,35,20,42,22,20
MPT0376,734,173.0,37.0,3,815.0,410.0,0.0,26.0,1.0,1054.0,0.0,73.0,3195,45.0,149.0,1609,32760,360.0,1530.0,19,37,41,48,35
MSD0939,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993,332.0,0.0,617,32870,3923.0,0.0,24,37,15,42,31
MSG0839,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,64.0,0.0,77,3450,683.0,0.0,42,46,19,39,29
MSH0040,1050,939.0,0.0,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711,247.0,0.0,2166,28970,2397.0,0.0,41,11,44,27,31
MSO0222,950,866.0,0.0,490,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2546,153.0,0.0,0,27086,2480.0,0.0,32,12,39,46,28
MSS0001,614,157.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12034,269.0,0.0,1994,138000,1977.0,0.0,21,44,24,45,19
MSZ0310,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5011,258.0,0.0,1846,56052,3017.0,0.0,24,38,18,31,29
MTB0620,626,158.0,0.0,1,2004.0,1005.0,7.0,0.0,1.0,1971.0,1.0,0.0,5042,38.0,0.0,3628,56052,471.0,0.0,38,44,41,50,28
MTT0901,49,0.0,0.0,1,180.0,90.0,2.0,0.0,1.0,187.0,6.0,0.0,82,0.0,0.0,86,841,39.0,0.0,41,34,30,40,30
MVB0515,712,0.0,0.0,21,731.0,367.0,0.0,0.0,1.0,1777.0,0.0,0.0,1000,0.0,0.0,769,9342,0.0,0.0,38,14,33,31,28
MVF0594,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,30.0,0.0,0,3460,326.0,0.0,35,38,33,44,36
MVH0373,247,156.0,0.0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701,0.0,0.0,343,7524,0.0,0.0,44,19,20,21,25
MYD0978,255,131.0,1.0,1,14.0,7.0,7.0,1.0,1.0,15.0,15.0,0.0,2687,63.0,0.0,910,28617,639.0,3.0,39,32,36,13,32
NAB0801,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028,0.0,0.0,596,32870,0.0,0.0,28,34,10,41,29
NAB0903,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063,54.0,0.0,0,10034,473.0,0.0,44,30,19,30,37
NAF0033,344,344.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678,239.0,0.0,1547,49192,2700.0,0.0,34,40,19,35,29
NAF0326,977,493.0,218.0,48,1790.0,900.0,33.0,185.0,1.0,2446.0,43.0,509.0,7121,416.0,1597.0,4263,74034,3658.0,16524.0,33,15,25,20,30
NAH0503,465,31.0,52.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750,0.0,617.0,3334,64152,679.0,6804.0,33,17,23,35,38
NAR0981,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022,189.0,0.0,2328,32870,1405.0,0.0,39,39,16,50,36
NBC0412,349,148.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3367,69.0,0.0,2191,34600,535.0,0.0,14,25,18,18,31
NBH0256,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022,188.0,0.0,2009,32870,1608.0,0.0,41,43,14,21,22
NCE0097,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032,270.0,0.0,562,34600,3381.0,0.0,48,36,20,11,35
NCH0179,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3707,481.0,0.0,2447,39444,4856.0,0.0,17,12,40,17,25
NCK0295,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,5.0,0.0,0,3460,36.0,0.0,31,30,38,36,34
NCK0421,346,151.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995,62.0,0.0,0,32870,548.0,0.0,40,41,18,43,24
NCO0666,622,157.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028,44.0,0.0,1865,32870,353.0,0.0,40,45,10,12,31
NDM0417,720,170.0,0.0,2,1379.0,692.0,4.0,0.0,1.0,1284.0,2.0,0.0,3044,72.0,0.0,2413,32870,614.0,0.0,44,36,50,12,34
NGC0058,492,220.0,101.0,36,350.0,175.0,14.0,37.0,1.0,200.0,15.0,81.0,3713,553.0,696.0,1858,42800,5455.0,8100.0,44,45,39,15,27
NGF0157,795,452.0,104.0,2,284.0,143.0,25.0,19.0,1.0,305.0,25.0,37.0,3540,537.0,449.0,1746,36450,5316.0,4590.0,45,38,22,46,32
NGO0690,622,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017,392.0,0.0,1533,32775,4106.0,0.0,43,41,41,17,24
NHE0919,612,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037,462.0,0.0,2272,32870,5216.0,0.0,25,16,32,21,24
NHH0185,355,352.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,155.0,0.0,210,9342,1344.0,0.0,41,43,19,21,33
NIH0969,627,347.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,43.0,0.0,199,3460,498.0,0.0,43,25,43,22,22
NJB0243,376,157.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045,39.0,0.0,583,32870,384.0,0.0,23,35,37,24,34
NJC0705,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,15.0,0.0,72,3460,223.0,0.0,43,39,29,36,31
NKH0807,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028,657.0,0.0,1093,32870,7708.0,0.0,45,44,40,22,20
NKH0979,722,382.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735,360.0,0.0,3022,39444,4072.0,0.0,30,39,42,22,35
NKP0236,355,168.0,0.0,1,246.0,123.0,1.0,0.0,1.0,299.0,0.0,0.0,2993,74.0,0.0,609,32870,781.0,0.0,45,41,19,40,31
NLO0131,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,5.0,0.0,0,3460,50.0,0.0,19,13,46,40,29
NMB0972,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,52.0,0.0,64,3460,457.0,0.0,45,22,17,20,29
NMC0486,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5044,0.0,0.0,0,55728,0.0,0.0,42,10,23,21,27
NMF0780,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0.0,0.0,790,10034,0.0,0.0,44,38,36,20,34
NMG0766,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002,0.0,0.0,224,10034,0.0,0.0,16,23,42,40,31
NMS0280,454,5.0,89.0,19,307.0,155.0,0.0,29.0,1.0,321.0,4.0,74.0,1260,82.0,247.0,657,13080,733.0,2610.0,39,42,26,37,27
NNA0610,346,168.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5045,80.0,0.0,0,55890,691.0,0.0,21,35,18,43,26
NNS0059,346,162.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033,429.0,0.0,1968,32870,3975.0,0.0,42,23,48,23,25
NOB0181,961,500.0,245.0,3,1047.0,527.0,44.0,139.0,1.0,1703.0,106.0,473.0,1368,206.0,351.0,788,12852,1867.0,3267.0,31,21,21,41,25
NRD0548,306,138.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635,56.0,0.0,0,29070,486.0,0.0,41,37,41,15,31
NRF0137,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,4.0,0.0,0,3450,50.0,0.0,10,49,38,17,32
NRO0768,322,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,0.0,0.0,170,9660,0.0,0.0,18,18,41,25,36
NSC0597,363,6.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,37.0,0.0,228,3450,329.0,0.0,19,13,11,44,31
NSS0876,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4962,223.0,0.0,0,56052,2250.0,0.0,26,20,25,42,31
NUL0471,612,158.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,8.0,0.0,226,3460,96.0,0.0,35,38,38,26,37
NWK0215,853,497.0,184.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5547,283.0,1174.0,3678,63492,4331.0,13585.0,21,19,45,18,24
NWT0098,319,319.0,0.0,1,1299.0,653.0,54.0,0.0,1.0,702.0,51.0,0.0,2829,307.0,0.0,1120,30435,3068.0,0.0,35,39,26,36,33
OBH0499,907,36.0,173.0,2,7395.0,3706.0,11.0,695.0,1.0,594.0,3.0,98.0,6229,0.0,1170.0,3589,69822,423.0,13122.0,35,18,41,16,34
OCB0805,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028,0.0,0.0,683,32870,0.0,0.0,37,33,42,16,18
OCS0865,636,350.0,0.0,2,1310.0,659.0,24.0,0.0,1.0,873.0,10.0,0.0,5347,311.0,0.0,3925,56052,2170.0,0.0,29,24,43,35,32
OHC0973,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,33.0,0.0,0,3460,475.0,0.0,42,24,42,17,35
OJK0233,346,162.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041,410.0,0.0,1106,32870,4281.0,0.0,40,36,14,22,33
OKB0439,346,166.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044,36.0,0.0,2321,32870,287.0,0.0,41,42,30,25,27
OKC0107,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007,188.0,0.0,1117,32680,1602.0,0.0,32,40,16,47,35
OLB0749,98,54.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,19.0,0.0,0,15876,150.0,0.0,43,35,20,39,36
OLF0504,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5032,0.0,0.0,0,56052,0.0,0.0,41,43,20,41,31
OLW0689,613,0.0,0.0,1,1418.0,714.0,53.0,0.0,1.0,1242.0,147.0,0.0,3025,364.0,0.0,2217,32870,4340.0,0.0,22,25,40,35,27
OMM0944,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,48.0,0.0,0,3460,458.0,0.0,17,14,27,21,29
OMS0101,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022,330.0,0.0,1024,32870,3198.0,0.0,20,12,21,22,29
ONL0276,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018,383.0,0.0,701,32870,3434.0,0.0,48,46,17,41,20
ONW0083,346,157.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002,48.0,0.0,1067,32870,302.0,0.0,46,30,25,30,26
OQH0183,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004,119.0,0.0,206,10034,1420.0,0.0,34,38,18,33,23
ORB0473,346,164.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,7.0,0.0,228,3460,91.0,0.0,38,44,46,38,38
ORG0339,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023,136.0,0.0,211,10034,1358.0,0.0,50,28,46,47,20
ORM0669,435,175.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019,23.0,0.0,1998,32775,353.0,0.0,44,39,28,39,36
OSH0655,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014,275.0,0.0,414,10034,3009.0,0.0,16,21,42,39,28
OYM0026,377,4.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994,161.0,0.0,593,32870,1514.0,0.0,23,26,18,36,28
PAD0773,698,0.0,0.0,3,247.0,124.0,0.0,0.0,1.0,2558.0,0.0,0.0,1012,0.0,0.0,192,10380,0.0,0.0,36,21,14,16,38
PBP0002,346,151.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629,48.0,0.0,0,39330,538.0,0.0,49,35,23,10,27
PDH0716,651,350.0,0.0,3,1347.0,677.0,19.0,0.0,1.0,1723.0,19.0,0.0,337,17.0,0.0,302,3460,201.0,0.0,40,16,14,10,24
PDW0259,653,365.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998,225.0,0.0,550,32870,1568.0,0.0,43,32,38,36,33
PES0085,614,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694,272.0,0.0,2898,39444,1891.0,0.0,35,24,18,30,22
PEV0323,686,397.0,6.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5304,379.0,0.0,3344,56052,4363.0,0.0,47,34,40,22,29
PGC0066,346,156.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3676,92.0,0.0,1499,39444,909.0,0.0,32,39,28,43,26
PGH0184,406,229.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673,102.0,0.0,566,6641,980.0,0.0,30,35,33,22,25
PGO0433,346,164.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993,46.0,0.0,1257,32870,352.0,0.0,44,40,19,46,35
PID0426,451,246.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001,65.0,0.0,1843,32870,1002.0,0.0,43,19,39,44,23
PIS0522,692,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994,0.0,0.0,782,10034,0.0,0.0,44,26,48,40,35
PKB0281,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021,114.0,0.0,0,32870,1334.0,0.0,39,12,44,26,25
PKB0429,346,157.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022,46.0,0.0,995,32870,318.0,0.0,34,42,43,40,22
PLH0715,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,17.0,0.0,118,3460,180.0,0.0,42,37,19,37,29
PLH0862,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5044,216.0,0.0,0,56052,2257.0,0.0,32,37,25,16,32
PMC0328,621,346.0,0.0,1,1334.0,670.0,61.0,0.0,1.0,656.0,34.0,0.0,1003,143.0,0.0,665,10034,1499.0,0.0,20,43,10,36,33
PMJ0564,742,27.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014,43.0,0.0,2215,32870,560.0,0.0,30,21,40,14,39
PMV0850,671,41.0,0.0,3,748.0,376.0,36.0,0.0,1.0,490.0,61.0,0.0,340,56.0,0.0,71,3450,687.0,0.0,23,39,12,42,23
PNH0761,435,51.0,4.0,3,242.0,121.0,1.0,0.0,1.0,2106.0,2.0,0.0,992,0.0,0.0,250,9342,116.0,0.0,36,49,27,32,30
PNL0301,156,0.0,0.0,1,653.0,330.0,0.0,0.0,1.0,296.0,0.0,0.0,164,2.0,0.0,69,1674,25.0,0.0,50,43,30,43,31
POB0343,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009,128.0,0.0,0,10034,1325.0,0.0,46,19,44,27,34
PPF0435,294,143.0,0.0,1,54.0,27.0,27.0,0.0,1.0,1.0,1.0,0.0,2759,71.0,0.0,560,27551,375.0,0.0,42,17,48,24,27
PRM0740,346,158.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999,48.0,0.0,0,56052,567.0,0.0,45,40,45,42,27
PSF0133,190,0.0,0.0,1,813.0,408.0,2.0,0.0,1.0,449.0,2.0,0.0,200,1.0,0.0,0,2028,31.0,0.0,42,40,11,36,33
PTH0552,611,156.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018,72.0,0.0,1423,32870,557.0,0.0,20,13,32,20,28
PTH0830,425,0.0,74.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411,66.0,72.0,83,4250,886.0,740.0,43,44,42,43,34
QCH0110,305,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884,53.0,0.0,0,8845,476.0,0.0,34,35,17,37,27
QJR0688,483,20.0,20.0,5,798.0,401.0,22.0,16.0,1.0,1069.0,84.0,43.0,3532,422.0,126.0,2195,34200,4495.0,1235.0,19,18,22,26,35
QNF0205,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670,403.0,0.0,612,39444,3942.0,0.0,35,41,22,21,29
QNP0216,1407,1246.0,0.0,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710,368.0,0.0,0,39239,3397.0,0.0,19,35,39,26,34
QOS0878,248,117.0,55.0,9,476.0,239.0,9.0,50.0,1.0,127.0,3.0,38.0,1547,62.0,349.0,1109,18306,791.0,4050.0,18,12,20,16,29
QPM0727,346,154.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991,100.0,0.0,0,56052,717.0,0.0,43,40,18,34,34
QRM0739,365,146.0,0.0,3,5962.0,2989.0,23.0,0.0,1.0,8401.0,37.0,0.0,5400,69.0,0.0,3135,56052,497.0,0.0,33,11,26,29,30
QSV0778,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,0.0,0.0,0,10034,0.0,0.0,17,23,36,35,33
RAB0589,432,8.0,1.0,9,8.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,191,18.0,0.0,124,1766,189.0,1.0,36,35,26,14,31
RAG0275,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993,340.0,0.0,1259,32870,3399.0,0.0,23,38,35,41,32
RAH0440,346,156.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024,38.0,0.0,0,32870,372.0,0.0,18,15,43,16,24
RAM0447,806,205.0,178.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432,14.0,94.0,267,4490,147.0,980.0,35,12,23,45,39
RAR0725,171,171.0,0.0,1,696.0,348.0,13.0,0.0,1.0,355.0,8.0,0.0,176,11.0,0.0,45,1859,85.0,0.0,32,32,25,20,35
RAS0432,603,163.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984,58.0,0.0,2215,32870,407.0,0.0,44,47,40,41,16
RAW0915,762,16.0,94.0,28,872.0,438.0,69.0,62.0,1.0,459.0,104.0,50.0,3490,591.0,398.0,2019,40300,6852.0,4900.0,43,50,21,43,24
RBB0485,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019,0.0,0.0,0,56052,0.0,0.0,40,40,35,30,26
RCC0617,346,141.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5053,51.0,0.0,0,56052,522.0,0.0,33,50,13,12,27
RCP0785,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004,0.0,0.0,0,10034,0.0,0.0,42,38,43,30,32
RDM0115,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3677,327.0,0.0,1491,39330,3081.0,0.0,42,17,39,15,30
RDM0150,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679,0.0,0.0,372,16560,0.0,0.0,39,15,37,26,30
RDT0424,690,173.0,0.0,3,710.0,359.0,1.0,0.0,1.0,464.0,0.0,0.0,3012,78.0,0.0,1755,32870,600.0,0.0,38,44,19,34,28
RFP0380,346,156.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996,49.0,0.0,1092,32870,392.0,0.0,39,39,20,20,32
RGG0064,401,226.0,0.0,1,12.0,6.0,6.0,0.0,1.0,12.0,12.0,0.0,1900,282.0,0.0,1561,21093,2788.0,0.0,36,19,20,42,34
RGH0728,281,135.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4114,69.0,0.0,1423,45522,436.0,0.0,19,20,37,18,29
RGN0408,345,172.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026,49.0,0.0,2377,32870,565.0,0.0,11,21,22,22,32
RHC0335,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,148.0,0.0,0,10034,1472.0,0.0,36,35,40,46,25
RHL0992,321,3.0,0.0,4,735.0,370.0,97.0,0.0,1.0,370.0,95.0,0.0,1575,515.0,0.0,926,16859,4995.0,0.0,36,10,39,37,36
RHO0732,813,240.0,3.0,3,1374.0,690.0,22.0,0.0,1.0,855.0,24.0,0.0,5015,60.0,0.0,2629,56052,2113.0,0.0,20,10,21,19,34
RHP0484,653,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302,0.0,0.0,905,55890,0.0,0.0,35,37,24,16,31
RHY0079,358,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6102,270.0,0.0,1371,65740,2884.0,0.0,20,19,14,21,26
RIH0777,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996,0.0,0.0,316,10034,0.0,0.0,26,44,19,16,27
RJB0088,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002,165.0,0.0,0,32870,1457.0,0.0,20,42,37,45,24
