id,date,user,pc,filename,activity,content
FIL0000229,01/01/2026 11:28:15,USR0018,PC-USR0018-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0000230,01/01/2026 09:08:06,USR0018,PC-USR0018-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000231,01/01/2026 15:49:10,USR0018,PC-USR0018-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0000232,01/01/2026 15:51:28,USR0019,PC-USR0019-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0000233,01/01/2026 11:51:46,USR0019,PC-USR0019-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0000234,01/01/2026 15:08:53,USR0019,PC-USR0019-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0000235,01/01/2026 10:09:13,USR0019,PC-USR0019-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0000236,01/01/2026 16:55:33,USR0019,PC-USR0019-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000237,01/01/2026 10:59:37,USR0019,PC-USR0019-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000238,01/01/2026 15:05:00,USR0019,PC-USR0019-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0000239,01/01/2026 13:26:11,USR0019,PC-USR0019-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0000240,01/01/2026 16:45:36,USR0019,PC-USR0019-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000241,01/01/2026 11:12:11,USR0019,PC-USR0019-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000242,01/01/2026 13:35:31,USR0019,PC-USR0019-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0000243,01/01/2026 13:53:37,USR0019,PC-USR0019-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0000244,01/01/2026 16:35:47,USR0019,PC-USR0019-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0000245,01/01/2026 12:01:50,USR0019,PC-USR0019-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0000246,01/01/2026 11:16:19,USR0019,PC-USR0019-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000247,01/01/2026 16:07:41,USR0019,PC-USR0019-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0000248,01/01/2026 13:26:11,USR0019,PC-USR0019-01,C:\Documents\work_doc_32.docx,File Open,Sample content
FIL0000249,01/01/2026 12:01:07,USR0019,PC-USR0019-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000250,01/01/2026 13:31:04,USR0019,PC-USR0019-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0000251,01/01/2026 11:39:19,USR0020,PC-USR0020-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0000252,01/01/2026 15:12:31,USR0020,PC-USR0020-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000253,01/01/2026 10:53:54,USR0020,PC-USR0020-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0000254,01/01/2026 12:18:16,USR0020,PC-USR0020-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0000255,01/01/2026 13:36:25,USR0020,PC-USR0020-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0000256,01/01/2026 10:45:54,USR0020,PC-USR0020-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0000257,01/01/2026 10:37:21,USR0020,PC-USR0020-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0000258,01/01/2026 10:36:51,USR0020,PC-USR0020-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0000259,01/01/2026 16:27:13,USR0020,PC-USR0020-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0000260,01/01/2026 10:41:52,USR0020,PC-USR0020-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0000261,01/01/2026 13:27:42,USR0020,PC-USR0020-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0000262,01/01/2026 14:12:26,USR0020,PC-USR0020-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0000263,01/01/2026 13:39:32,USR0020,PC-USR0020-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0000264,01/01/2026 11:56:01,USR0020,PC-USR0020-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000265,01/01/2026 11:36:31,USR0020,PC-USR0020-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0000266,01/01/2026 10:35:38,USR0021,PC-USR0021-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000267,01/01/2026 10:25:16,USR0021,PC-USR0021-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0000268,01/01/2026 12:49:55,USR0021,PC-USR0021-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0000269,01/01/2026 10:01:54,USR0021,PC-USR0021-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0000270,01/01/2026 11:24:49,USR0021,PC-USR0021-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0000271,01/01/2026 13:41:48,USR0021,PC-USR0021-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0000272,01/01/2026 10:45:03,USR0022,PC-USR0022-01,C:\Documents\work_doc_29.docx,File Open,Sample content
FIL0000273,01/01/2026 16:53:48,USR0022,PC-USR0022-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0000274,01/01/2026 10:50:39,USR0022,PC-USR0022-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0000275,01/01/2026 10:52:35,USR0022,PC-USR0022-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0000276,01/01/2026 10:10:40,USR0022,PC-USR0022-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0000277,01/01/2026 12:58:23,USR0022,PC-USR0022-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0000278,01/01/2026 13:45:28,USR0022,PC-USR0022-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000279,01/01/2026 16:46:55,USR0022,PC-USR0022-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0000280,01/01/2026 11:41:23,USR0022,PC-USR0022-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000281,01/01/2026 15:14:57,USR0023,PC-USR0023-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0000282,01/01/2026 14:34:02,USR0023,PC-USR0023-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0000283,01/01/2026 16:47:17,USR0023,PC-USR0023-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0000284,01/01/2026 10:55:10,USR0023,PC-USR0023-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0000285,01/01/2026 09:36:40,USR0023,PC-USR0023-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0000286,01/01/2026 13:35:41,USR0023,PC-USR0023-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0000287,01/01/2026 10:12:39,USR0023,PC-USR0023-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0000288,01/01/2026 09:36:33,USR0023,PC-USR0023-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0000289,01/01/2026 16:32:57,USR0023,PC-USR0023-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0000290,01/01/2026 10:42:59,USR0023,PC-USR0023-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0000291,01/01/2026 11:01:17,USR0023,PC-USR0023-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0000292,01/01/2026 12:53:45,USR0023,PC-USR0023-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0000293,01/01/2026 16:05:51,USR0023,PC-USR0023-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0000294,01/01/2026 14:25:37,USR0023,PC-USR0023-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0000295,01/01/2026 16:55:59,USR0023,PC-USR0023-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0000296,01/01/2026 14:27:11,USR0023,PC-USR0023-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0000297,01/01/2026 09:55:33,USR0023,PC-USR0023-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0000298,01/01/2026 15:16:05,USR0023,PC-USR0023-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0000299,01/01/2026 12:21:05,USR0024,PC-USR0024-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0000300,01/01/2026 09:47:14,USR0024,PC-USR0024-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0000301,01/01/2026 15:04:58,USR0024,PC-USR0024-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0000302,01/01/2026 12:10:21,USR0024,PC-USR0024-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0000303,01/01/2026 10:40:40,USR0024,PC-USR0024-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0000304,01/01/2026 09:30:27,USR0024,PC-USR0024-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0000305,01/01/2026 14:53:16,USR0024,PC-USR0024-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0000306,01/01/2026 10:30:15,USR0024,PC-USR0024-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000307,01/01/2026 09:52:21,USR0024,PC-USR0024-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0000308,01/01/2026 12:04:49,USR0024,PC-USR0024-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0000309,01/01/2026 16:48:06,USR0024,PC-USR0024-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000310,01/01/2026 16:37:07,USR0024,PC-USR0024-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0000311,01/01/2026 09:58:02,USR0024,PC-USR0024-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000312,01/01/2026 14:56:54,USR0024,PC-USR0024-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0000313,01/01/2026 10:50:08,USR0024,PC-USR0024-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0000314,01/01/2026 16:03:19,USR0024,PC-USR0024-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0000315,01/01/2026 15:04:06,USR0024,PC-USR0024-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0000316,01/01/2026 13:27:56,USR0025,PC-USR0025-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000317,01/01/2026 11:59:53,USR0025,PC-USR0025-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0000318,01/01/2026 13:35:05,USR0025,PC-USR0025-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0000319,01/01/2026 10:18:28,USR0025,PC-USR0025-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0000320,01/01/2026 14:14:37,USR0025,PC-USR0025-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0000321,01/01/2026 16:32:39,USR0025,PC-USR0025-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000322,01/01/2026 15:28:29,USR0025,PC-USR0025-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0000323,01/01/2026 15:23:51,USR0025,PC-USR0025-01,C:\Documents\work_doc_32.docx,File Open,Sample content
FIL0000324,01/01/2026 14:17:24,USR0025,PC-USR0025-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0000325,01/01/2026 11:28:14,USR0025,PC-USR0025-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0000326,01/01/2026 10:22:57,USR0025,PC-USR0025-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0000327,01/02/2026 14:02:04,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0000328,01/02/2026 15:19:49,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0000329,01/02/2026 16:06:45,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0000330,01/02/2026 11:16:06,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0000331,01/02/2026 14:40:44,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000332,01/02/2026 11:21:11,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000333,01/02/2026 14:54:42,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0000334,01/02/2026 10:21:01,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0000335,01/02/2026 16:24:32,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000336,01/02/2026 12:32:37,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0000337,01/02/2026 09:14:01,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0000338,01/02/2026 10:19:15,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0000339,01/02/2026 15:48:15,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0000340,01/02/2026 12:11:12,USR0002,PC-USR0002-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0000341,01/02/2026 11:51:48,USR0002,PC-USR0002-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0000342,01/02/2026 13:57:55,USR0002,PC-USR0002-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0000343,01/02/2026 16:40:58,USR0002,PC-USR0002-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0000344,01/02/2026 10:55:40,USR0002,PC-USR0002-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0000345,01/02/2026 10:18:05,USR0002,PC-USR0002-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000346,01/02/2026 10:17:04,USR0002,PC-USR0002-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000347,01/02/2026 09:37:15,USR0002,PC-USR0002-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0000348,01/02/2026 16:43:48,USR0002,PC-USR0002-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0000349,01/02/2026 09:03:17,USR0002,PC-USR0002-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000350,01/02/2026 09:42:37,USR0002,PC-USR0002-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0000351,01/02/2026 10:13:33,USR0002,PC-USR0002-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0000352,01/02/2026 15:38:33,USR0002,PC-USR0002-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000353,01/02/2026 13:59:31,USR0002,PC-USR0002-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0000354,01/02/2026 14:38:27,USR0002,PC-USR0002-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000355,01/02/2026 14:43:56,USR0002,PC-USR0002-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000356,01/02/2026 14:52:15,USR0002,PC-USR0002-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0000357,01/02/2026 15:24:39,USR0002,PC-USR0002-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0000358,01/02/2026 14:55:21,USR0002,PC-USR0002-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0000359,01/02/2026 15:27:43,USR0003,PC-USR0003-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0000360,01/02/2026 09:06:22,USR0003,PC-USR0003-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0000361,01/02/2026 11:03:07,USR0003,PC-USR0003-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0000362,01/02/2026 14:37:27,USR0003,PC-USR0003-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0000363,01/02/2026 15:15:02,USR0003,PC-USR0003-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0000364,01/02/2026 12:25:31,USR0003,PC-USR0003-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0000365,01/02/2026 11:41:47,USR0003,PC-USR0003-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000366,01/02/2026 10:49:29,USR0003,PC-USR0003-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0000367,01/02/2026 15:17:40,USR0003,PC-USR0003-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0000368,01/02/2026 13:07:17,USR0004,PC-USR0004-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0000369,01/02/2026 13:22:45,USR0004,PC-USR0004-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0000370,01/02/2026 12:20:57,USR0004,PC-USR0004-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0000371,01/02/2026 11:02:00,USR0004,PC-USR0004-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0000372,01/02/2026 14:13:18,USR0004,PC-USR0004-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0000373,01/02/2026 13:58:38,USR0004,PC-USR0004-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0000374,01/02/2026 09:18:07,USR0005,PC-USR0005-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0000375,01/02/2026 09:56:41,USR0005,PC-USR0005-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0000376,01/02/2026 11:32:10,USR0005,PC-USR0005-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0000377,01/02/2026 15:53:27,USR0005,PC-USR0005-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0000378,01/02/2026 16:35:45,USR0005,PC-USR0005-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0000379,01/02/2026 13:45:14,USR0005,PC-USR0005-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0000380,01/02/2026 11:17:05,USR0005,PC-USR0005-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0000381,01/02/2026 15:08:47,USR0005,PC-USR0005-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0000382,01/02/2026 15:39:03,USR0005,PC-USR0005-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0000383,01/02/2026 15:11:52,USR0005,PC-USR0005-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0000384,01/02/2026 10:52:44,USR0005,PC-USR0005-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0000385,01/02/2026 16:20:41,USR0005,PC-USR0005-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0000386,01/02/2026 15:52:24,USR0005,PC-USR0005-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0000387,01/02/2026 09:51:23,USR0005,PC-USR0005-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0000388,01/02/2026 15:12:17,USR0005,PC-USR0005-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0000389,01/02/2026 10:04:23,USR0005,PC-USR0005-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0000390,01/02/2026 14:01:15,USR0005,PC-USR0005-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0000391,01/02/2026 11:34:06,USR0005,PC-USR0005-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0000392,01/02/2026 12:38:00,USR0005,PC-USR0005-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000393,01/02/2026 14:21:10,USR0006,PC-USR0006-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0000394,01/02/2026 15:15:35,USR0006,PC-USR0006-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0000395,01/02/2026 12:39:41,USR0006,PC-USR0006-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0000396,01/02/2026 09:51:59,USR0006,PC-USR0006-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0000397,01/02/2026 15:08:40,USR0006,PC-USR0006-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000398,01/02/2026 11:25:57,USR0006,PC-USR0006-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0000399,01/02/2026 11:27:14,USR0006,PC-USR0006-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0000400,01/02/2026 11:32:07,USR0006,PC-USR0006-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000401,01/02/2026 15:53:48,USR0006,PC-USR0006-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000402,01/02/2026 13:53:35,USR0006,PC-USR0006-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0000403,01/02/2026 14:13:05,USR0006,PC-USR0006-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0000404,01/02/2026 09:27:00,USR0006,PC-USR0006-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000405,01/02/2026 11:01:39,USR0006,PC-USR0006-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0000406,01/02/2026 10:36:24,USR0006,PC-USR0006-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0000407,01/02/2026 11:29:40,USR0006,PC-USR0006-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0000408,01/02/2026 14:11:15,USR0006,PC-USR0006-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0000409,01/02/2026 12:29:52,USR0007,PC-USR0007-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0000410,01/02/2026 12:31:06,USR0007,PC-USR0007-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0000411,01/02/2026 12:52:37,USR0007,PC-USR0007-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0000412,01/02/2026 14:48:19,USR0007,PC-USR0007-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0000413,01/02/2026 16:41:09,USR0007,PC-USR0007-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0000414,01/02/2026 11:36:27,USR0008,PC-USR0008-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0000415,01/02/2026 14:51:37,USR0008,PC-USR0008-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0000416,01/02/2026 12:16:08,USR0008,PC-USR0008-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0000417,01/02/2026 12:19:19,USR0008,PC-USR0008-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0000418,01/02/2026 13:36:59,USR0008,PC-USR0008-01,C:\Documents\work_doc_41.docx,File Open,Sample content
